127.0.0.1 - - [19/Nov/2013:15:28:29 +0700] "HEAD / HTTP/1.1" 200 -
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/base.gif HTTP/1.1" 200 1040
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/join.gif HTTP/1.1" 200 69
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/articles.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/plus.gif HTTP/1.1" 200 89
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/new_group.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/line.gif HTTP/1.1" 200 66
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/post_discussion.gif HTTP/1.1" 404 240
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/findnew.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/page.gif HTTP/1.1" 200 582
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/bn.gif HTTP/1.1" 404 227
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/plusbottom.gif HTTP/1.1" 200 88
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/empty.gif HTTP/1.1" 200 62
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/joinbottom.gif HTTP/1.1" 200 66
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/calendar.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/nurse.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/disc_unrd.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/img/folder.gif HTTP/1.1" 200 372
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/bul_arrowgrnsm.gif HTTP/1.1" 404 239
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/blue_bullet.gif HTTP/1.1" 404 236
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/eye_s.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/people_search_online.gif HTTP/1.1" 404 245
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/chart.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/add.gif HTTP/1.1" 404 228
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/torso.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/storage.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/violet_phone.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/settings_tree.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/sections.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/default/padlock.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/flag/vi.jpg HTTP/1.1" 404 217
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /blank.php?lang=vi&sid=3tmqfqhkq95lj9bf4m89lqgur1 HTTP/1.1" 200 326
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /main/startframe.php?sid=3tmqfqhkq95lj9bf4m89lqgur1&lang=vi&egal=&cookie= HTTP/1.1" 302 -
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /modules/news/start_page.php?sid=3tmqfqhkq95lj9bf4m89lqgur1&lang=vi&page=0 HTTP/1.1" 200 7365
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /js/jscalendar/jquery.min.js HTTP/1.1" 200 57254
127.0.0.1 - - [19/Nov/2013:17:01:40 +0700] "GET /gui/img/common/biju/vert_reuna_20b.gif HTTP/1.1" 404 236
127.0.0.1 - - [19/Nov/2013:17:01:47 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:01:55 +0700] "GET /gui/img/common/default/nurse.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:01:55 +0700] "GET /gui/img/common/default/new_group.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:01:55 +0700] "GET /main/img/minus.gif HTTP/1.1" 200 86
127.0.0.1 - - [19/Nov/2013:17:01:55 +0700] "GET /gui/img/common/default/bn.gif HTTP/1.1" 404 227
127.0.0.1 - - [19/Nov/2013:17:01:56 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi&target=entry HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:02:15 +0700] "GET /main/startframe.php?ntid=false&lang=vi HTTP/1.1" 302 -
127.0.0.1 - - [19/Nov/2013:17:02:15 +0700] "GET /modules/news/start_page.php?sid=3tmqfqhkq95lj9bf4m89lqgur1&lang=vi&page=0 HTTP/1.1" 200 7365
127.0.0.1 - - [19/Nov/2013:17:02:15 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:15 +0700] "GET /gui/img/common/biju/vert_reuna_20b.gif HTTP/1.1" 404 236
127.0.0.1 - - [19/Nov/2013:17:02:19 +0700] "GET /main/startframe.php?ntid=false&lang=vi HTTP/1.1" 302 -
127.0.0.1 - - [19/Nov/2013:17:02:20 +0700] "GET /modules/news/start_page.php?sid=3tmqfqhkq95lj9bf4m89lqgur1&lang=vi&page=0 HTTP/1.1" 200 7365
127.0.0.1 - - [19/Nov/2013:17:02:20 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:20 +0700] "GET /gui/img/common/biju/vert_reuna_20b.gif HTTP/1.1" 404 236
127.0.0.1 - - [19/Nov/2013:17:02:26 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:02:28 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi&target=entry HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:02:32 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi&target=search HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:02:34 +0700] "GET /modules/registration_admission/aufnahme_pass.php?ntid=false&lang=vi HTTP/1.1" 200 -
127.0.0.1 - - [19/Nov/2013:17:02:36 +0700] "GET /gui/img/common/default/bn.gif HTTP/1.1" 404 227
127.0.0.1 - - [19/Nov/2013:17:02:36 +0700] "GET /gui/img/common/default/new_group.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:02:36 +0700] "GET /gui/img/common/default/nurse.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /modules/nursing/nursing.php?ntid=false&lang=vi HTTP/1.1" 200 7652
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/control/default/vi/vi_back2.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/control/default/vi/vi_close2.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/team_wksp.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/dwn-arrow-grn.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/pixel.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/pharma.jpg HTTP/1.1" 404 231
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/forums.gif HTTP/1.1" 404 231
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/eye_s.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/findnew.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:37 +0700] "GET /gui/img/common/default/storage.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:44 +0700] "GET /modules/nursing/nursing-station-pass.php?ntid=false&lang=vi&mode=ward&rt=pflege&edit=1&station=%C4%90T%20HSCC&location_id=%C4%90T%20HSCC&ward_nr=6&dept_nr=6 HTTP/1.1" 200 4716
127.0.0.1 - - [19/Nov/2013:17:02:45 +0700] "GET /gui/img/common/default/wheelchair.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:02:45 +0700] "GET /gui/img/mascot/default/mascot3_r.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:02:45 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:45 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:02:45 +0700] "GET /gui/img/control/default/vi/vi_login.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:02:45 +0700] "GET /gui/img/common/default/wheelchair.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /main/login.php?ntid=false&lang=vi HTTP/1.1" 200 4530
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /gui/img/control/default/vi/vi_login-b.gif HTTP/1.1" 404 239
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /gui/img/mascot/default/mascot3_r.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /gui/img/control/default/vi/vi_login.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:02:49 +0700] "GET /gui/img/control/default/vi/vi_login-b.gif HTTP/1.1" 404 239
127.0.0.1 - - [19/Nov/2013:17:02:52 +0700] "GET /modules/registration_admission/aufnahme_pass.php?ntid=false&lang=vi HTTP/1.1" 200 -
127.0.0.1 - - [19/Nov/2013:17:02:59 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /modules/appointment_scheduler/appt_main_pass.php?ntid=false&lang=vi HTTP/1.1" 200 4673
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/img/common/default/clockpaper.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/img/control/default/vi/vi_login.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/img/mascot/default/mascot3_r.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/img/common/default/clockpaper.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:06:08 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /main/spediens.php?ntid=false&lang=vi HTTP/1.1" 200 9130
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/notepad.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/dollarsign.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/home2.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/man-gr.gif HTTP/1.1" 404 231
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/lockfolder.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/camera_s.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/control/default/vi/vi_back2.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/pixel.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/control/default/vi/vi_close2.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/video.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/post_discussion.gif HTTP/1.1" 404 240
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/calmonth.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/calendar.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/dollarsign.gif HTTP/1.1" 404 235
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/notepad.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/home2.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/man-gr.gif HTTP/1.1" 404 231
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/icd10.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/settings_tree.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:06:13 +0700] "GET /gui/img/common/default/padlock.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:14 +0700] "GET /gui/img/common/default/show.gif HTTP/1.1" 404 229
127.0.0.1 - - [19/Nov/2013:17:06:17 +0700] "GET /modules/address/address_manage_pass.php?ntid=false&lang=vi HTTP/1.1" 200 5010
127.0.0.1 - - [19/Nov/2013:17:06:17 +0700] "GET /gui/img/common/default/home50x50.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:06:17 +0700] "GET /gui/img/mascot/default/mascot3_r.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:06:17 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:17 +0700] "GET /gui/img/control/default/vi/vi_login.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:06:17 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "POST /modules/address/address_manage_pass.php HTTP/1.1" 200 5189
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "GET /gui/img/mascot/default/mascot1_r.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "GET /gui/img/common/default/home50x50.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "GET /gui/img/control/default/vi/vi_login.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:06:22 +0700] "GET /gui/img/mascot/default/mascot1_r.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /index.php HTTP/1.1" 200 906
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /main/headerbanner.php HTTP/1.1" 200 843
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /blank.php?lang=vi&sid=3tmqfqhkq95lj9bf4m89lqgur1 HTTP/1.1" 200 326
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/css/style.css HTTP/1.1" 404 215
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/logos/logo.png HTTP/1.1" 404 220
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/iami.jpg HTTP/1.1" 404 214
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /main/indexframe.php?boot=1&mask=&lang=vi&cookie=&sid=3tmqfqhkq95lj9bf4m89lqgur1 HTTP/1.1" 200 13768
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/css/style.css HTTP/1.1" 404 215
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/flag/vi.jpg HTTP/1.1" 404 217
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/articles.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/new_group.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/post_discussion.gif HTTP/1.1" 404 240
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/findnew.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/bn.gif HTTP/1.1" 404 227
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/calendar.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/disc_unrd.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/nurse.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/eye_s.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/blue_bullet.gif HTTP/1.1" 404 236
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/bul_arrowgrnsm.gif HTTP/1.1" 404 239
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/people_search_online.gif HTTP/1.1" 404 245
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/chart.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/torso.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/storage.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/violet_phone.gif HTTP/1.1" 404 237
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/add.gif HTTP/1.1" 404 228
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/settings_tree.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/padlock.gif HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/default/sections.gif HTTP/1.1" 404 233
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /main/startframe.php?sid=3tmqfqhkq95lj9bf4m89lqgur1&lang=vi&egal=&cookie= HTTP/1.1" 302 -
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /modules/news/start_page.php?sid=3tmqfqhkq95lj9bf4m89lqgur1&lang=vi&page=0 HTTP/1.1" 200 7365
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:13:23 +0700] "GET /gui/img/common/biju/vert_reuna_20b.gif HTTP/1.1" 404 236
127.0.0.1 - - [19/Nov/2013:17:13:28 +0700] "GET /modules/tech/technik.php?ntid=false&lang=vi HTTP/1.1" 404 222
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /modules/phone_directory/phone.php?ntid=false&lang=vi HTTP/1.1" 200 4417
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/common/default/phone.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/css/themes/default/default.css HTTP/1.1" 404 232
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/control/default/vi/vi_such-b.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/control/default/vi/vi_phonedir-gray.gif HTTP/1.1" 404 245
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/control/default/vi/vi_newdata-gray.gif HTTP/1.1" 404 244
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/control/default/vi/vi_searchlamp.gif HTTP/1.1" 404 242
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/common/default/varrow.gif HTTP/1.1" 404 231
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/common/default/frage.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:34 +0700] "GET /gui/img/control/default/vi/vi_cancel.gif HTTP/1.1" 404 238
127.0.0.1 - - [19/Nov/2013:17:13:38 +0700] "GET /gui/img/common/default/new_group.gif HTTP/1.1" 404 234
127.0.0.1 - - [19/Nov/2013:17:13:38 +0700] "GET /gui/img/common/default/bn.gif HTTP/1.1" 404 227
127.0.0.1 - - [19/Nov/2013:17:13:38 +0700] "GET /gui/img/common/default/nurse.gif HTTP/1.1" 404 230
127.0.0.1 - - [19/Nov/2013:17:13:39 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi&target=entry HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:13:48 +0700] "GET /modules/registration_admission/patient_register_pass.php?ntid=false&lang=vi&target=search HTTP/1.1" 404 254
127.0.0.1 - - [19/Nov/2013:17:13:49 +0700] "GET /modules/registration_admission/aufnahme_pass.php?ntid=false&lang=vi HTTP/1.1" 200 -
127.0.0.1 - - [19/Nov/2013:17:13:50 +0700] "GET /gui/img/common/default/bn.gif HTTP/1.1" 404 227
